2017-02-03, 11:46:08, 103428568, 105999996, 80357.12, 5888, 4.78, 4.31, 4.71, 4.49, 4.00, 4.34, 4.92, 6.37, 5.98, 5.95, 5.63, 6.35, 6.73, 5.92, 5.52, 6.14, 11.30, 11.30, 22.65, 19.02, 10.03, 7.72, 6.22, 5.64, 5.80, 5.51, 4.60, 4.79, 4.29, 6.78, 7.41, 4.09, 4.09
2017-02-03, 11:46:18, 88000000, 90571428, 80357.12, 6144, -5.06, -4.24, -1.87, -1.54, -2.61, -2.17, 0.82, 0.70, 3.40, 11.05, 23.44, 8.28, 3.00, 1.70, 4.44, -1.58, 6.72, 6.72, 5.74, -2.31, -3.53, -2.79, -3.26, -4.24, -4.25, -3.29, -3.50, -4.40, -3.94, -2.51, -2.58, -5.34, -5.34
2017-02-03, 11:46:18, 90571428, 93142856, 80357.12, 6144, -0.13, 3.12, -1.47, 0.34, 4.61, 17.22, 10.53, 4.98, -0.05, 3.78, -2.71, -3.02, 0.07, 1.18, -3.10, -4.69, -4.82, -4.82, -4.93, -4.88, -5.22, -5.63, -5.71, -5.13, -3.62, -0.32, -0.67, -2.23, -4.79, -4.04, -3.98, 3.11, 3.11
2017-02-03, 11:46:18, 93142856, 95714284, 80357.12, 6144, 9.30, 14.51, 2.45, -0.45, 1.72, 0.80, -0.51, 2.39, -1.39, -3.91, -4.78, -4.77, -4.92, -5.07, -4.66, -3.68, -3.94, -3.94, -2.27, -2.71, -2.01, 2.81, 13.90, -0.49, 0.73, 0.20, 8.48, 3.38, 6.54, 0.16, -0.89, 1.14, 1.14
2017-02-03, 11:46:18, 95714284, 98285712, 80357.12, 6144, -7.63, -1.92, -0.78, -2.77, -0.79, 3.22, -2.99, -3.37, 2.43, 5.54, -0.26, -3.02, -3.19, -2.52, 4.58, 6.45, -1.07, -1.07, -2.57, 3.80, 9.96, -1.14, -1.22, 2.83, -1.47, -4.35, -1.93, -1.84, -5.10, -6.50, -6.39, -7.34, -7.34
2017-02-03, 11:46:18, 98285712, 100857140, 80357.12, 6144, 2.40, 4.48, 14.42, 16.07, 5.77, 2.70, 2.50, 1.98, 2.08, 4.19, 5.27, 2.97, 1.52, 2.17, 3.31, 2.58, 3.74, 3.74, 4.55, 1.11, 2.35, 9.41, 7.50, 3.55, 1.85, 1.32, 1.51, 3.54, 10.56, 15.00, 4.36, 2.21, 2.21
2017-02-03, 11:46:18, 100857140, 103428568, 80357.12, 6144, -3.50, -7.93, -7.95, -5.30, -2.93, -2.62, -3.28, -3.55, -1.67, 0.67, 0.95, -0.45, -2.27, -3.94, -5.65, -3.83, 5.43, 5.43, 1.84, -4.27, -6.11, -5.96, -5.92, -6.74, -7.45, -7.33, -6.75, -5.26, 1.39, 4.93, 5.27, 2.20, 2.20
2017-02-03, 11:46:18, 103428568, 105999996, 80357.12, 6144, 4.54, 4.12, 4.49, 4.31, 3.79, 4.43, 4.72, 6.17, 6.20, 5.80, 5.49, 6.07, 6.48, 5.82, 5.47, 5.98, 11.46, 11.46, 22.24, 19.95, 10.02, 7.68, 6.24, 5.66, 5.63, 5.34, 4.35, 4.58, 4.18, 6.96, 7.39, 4.01, 4.01
2017-02-03, 11:46:28, 88000000, 90571428, 80357.12, 5888, -5.06, -3.83, -1.76, -1.49, -2.10, -1.13, 1.47, 2.14, 5.43, 14.02, 22.99, 9.67, 4.12, 2.98, 4.40, -0.93, 6.79, 6.79, 6.08, -1.98, -3.10, -2.46, -3.11, -4.20, -4.11, -2.94, -3.40, -4.36, -3.86, -2.19, -2.55, -5.12, -5.12
2017-02-03, 11:46:28, 90571428, 93142856, 80357.12, 5888, 0.11, 3.26, -1.31, 0.46, 4.84, 17.34, 10.77, 5.27, 0.14, 3.75, -2.54, -2.90, -0.09, 1.38, -2.54, -4.42, -4.77, -4.77, -4.82, -4.72, -5.19, -5.46, -5.57, -4.99, -3.07, -0.49, -0.68, -2.11, -4.61, -4.01, -3.92, 3.31, 3.31
2017-02-03, 11:46:28, 93142856, 95714284, 80357.12, 5888, 9.02, 14.48, 2.65, -0.34, 1.57, 0.58, -0.60, 2.80, -1.54, -3.90, -4.65, -4.50, -4.92, -4.85, -4.52, -3.56, -3.56, -3.56, -2.36, -2.71, -1.34, 4.17, 14.18, 1.79, 0.82, 0.35, 8.53, 2.72, 6.71, -0.44, -0.88, 1.23, 1.23
2017-02-03, 11:46:28, 95714284, 98285712, 80357.12, 5888, -8.11, -2.30, -0.82, -3.35, -0.52, 3.25, -2.38, -3.38, 2.50, 5.47, 0.15, -3.12, -3.18, -2.52, 4.09, 6.51, -1.88, -1.88, -2.40, 4.80, 9.47, -1.64, -0.35, 2.53, -1.22, -4.33, -2.20, -2.07, -5.32, -6.93, -6.70, -7.46, -7.46
2017-02-03, 11:46:28, 98285712, 100857140, 80357.12, 5888, 2.17, 4.13, 14.40, 15.92, 5.58, 2.65, 2.50, 1.88, 1.90, 4.17, 5.43, 2.90, 1.51, 2.14, 3.30, 2.54, 3.67, 3.67, 4.50, 1.24, 2.20, 9.61, 7.41, 3.74, 1.91, 1.43, 1.68, 3.62, 10.26, 15.33, 4.49, 2.20, 2.20
2017-02-03, 11:46:28, 100857140, 103428568, 80357.12, 5888, -2.57, -7.66, -7.33, -5.02, -3.47, -3.19, -2.23, -2.41, -1.29, 0.03, 0.35, -0.65, -2.18, -2.87, -4.01, -2.76, 4.45, 4.45, 2.26, -3.46, -5.94, -6.13, -6.06, -7.11, -7.42, -7.29, -6.70, -4.23, 3.76, 5.11, 4.52, 1.45, 1.45
